Poisson (c) SCHRAUSSER 2009; 05/13/09 17:45:48;

p= 0.001, q= 0.999, k= 10, n= 7500, p(k)= 0.00133

i                                                     P(i)    Pi                <pi                >pi
 93 |                                                  0.012  0.000000000000000  1.000000000000000  0.000000000000000
 92 |                                                  0.012  0.000000000000000  1.000000000000000  0.000000000000000
 91 |                                                  0.012  0.000000000000000  1.000000000000000  0.000000000000000
 90 |                                                  0.012  0.000000000000000  1.000000000000000  0.000000000000000
 89 |                                                  0.012  0.000000000000000  1.000000000000000  0.000000000000000
 88 |                                                  0.012  0.000000000000000  1.000000000000000  0.000000000000000
 87 |                                                  0.012  0.000000000000000  1.000000000000000  0.000000000000000
 86 |                                                  0.011  0.000000000000000  1.000000000000000  0.000000000000000
 85 |                                                  0.011  0.000000000000000  1.000000000000000  0.000000000000000
 84 |                                                  0.011  0.000000000000000  1.000000000000000  0.000000000000000
 83 |                                                  0.011  0.000000000000000  1.000000000000000  0.000000000000000
 82 |                                                  0.011  0.000000000000000  1.000000000000000  0.000000000000000
 81 |                                                  0.011  0.000000000000000  1.000000000000000  0.000000000000000
 80 |                                                  0.011  0.000000000000000  1.000000000000000  0.000000000000000
 79 |                                                  0.011  0.000000000000000  1.000000000000000  0.000000000000000
 78 |                                                  0.010  0.000000000000000  1.000000000000000  0.000000000000000
 77 |                                                  0.010  0.000000000000000  1.000000000000000  0.000000000000000
 76 |                                                  0.010  0.000000000000000  1.000000000000000  0.000000000000000
 75 |                                                  0.010  0.000000000000000  1.000000000000000  0.000000000000000
 74 |                                                  0.010  0.000000000000000  1.000000000000000  0.000000000000000
 73 |                                                  0.010  0.000000000000000  1.000000000000000  0.000000000000000
 72 |                                                  0.010  0.000000000000000  1.000000000000000  0.000000000000000
 71 |                                                  0.009  0.000000000000000  1.000000000000000  0.000000000000000
 70 |                                                  0.009  0.000000000000000  1.000000000000000  0.000000000000000
 69 |                                                  0.009  0.000000000000000  1.000000000000000  0.000000000000000
 68 |                                                  0.009  0.000000000000000  1.000000000000000  0.000000000000000
 67 |                                                  0.009  0.000000000000000  1.000000000000000  0.000000000000000
 66 |                                                  0.009  0.000000000000000  1.000000000000000  0.000000000000000
 65 |                                                  0.009  0.000000000000000  1.000000000000000  0.000000000000000
 64 |                                                  0.009  0.000000000000000  1.000000000000000  0.000000000000000
 63 |                                                  0.008  0.000000000000000  1.000000000000000  0.000000000000000
 62 |                                                  0.008  0.000000000000000  1.000000000000000  0.000000000000000
 61 |                                                  0.008  0.000000000000000  1.000000000000000  0.000000000000000
 60 |                                                  0.008  0.000000000000000  1.000000000000000  0.000000000000000
 59 |                                                  0.008  0.000000000000000  1.000000000000000  0.000000000000000
 58 |                                                  0.008  0.000000000000000  1.000000000000000  0.000000000000000
 57 |                                                  0.008  0.000000000000000  1.000000000000000  0.000000000000000
 56 |                                                  0.007  0.000000000000000  1.000000000000000  0.000000000000000
 55 |                                                  0.007  0.000000000000000  1.000000000000000  0.000000000000000
 54 |                                                  0.007  0.000000000000000  1.000000000000000  0.000000000000000
 53 |                                                  0.007  0.000000000000000  1.000000000000000  0.000000000000000
 52 |                                                  0.007  0.000000000000000  1.000000000000000  0.000000000000000
 51 |                                                  0.007  0.000000000000000  1.000000000000000  0.000000000000000
 50 |                                                  0.007  0.000000000000000  1.000000000000000  0.000000000000000
 49 |                                                  0.007  0.000000000000000  1.000000000000000  0.000000000000000
 48 |                                                  0.006  0.000000000000000  1.000000000000000  0.000000000000000
 47 |                                                  0.006  0.000000000000000  1.000000000000000  0.000000000000000
 46 |                                                  0.006  0.000000000000000  1.000000000000000  0.000000000000000
 45 |                                                  0.006  0.000000000000000  1.000000000000000  0.000000000000000
 44 |                                                  0.006  0.000000000000000  1.000000000000000  0.000000000000000
 43 |                                                  0.006  0.000000000000000  1.000000000000000  0.000000000000000
 42 |                                                  0.006  0.000000000000000  1.000000000000000  0.000000000000000
 41 |                                                  0.005  0.000000000000000  1.000000000000000  0.000000000000000
 40 |                                                  0.005  0.000000000000000  1.000000000000000  0.000000000000000
 39 |                                                  0.005  0.000000000000000  1.000000000000000  0.000000000000000
 38 |                                                  0.005  0.000000000000002  1.000000000000000  0.000000000000002
 37 |                                                  0.005  0.000000000000010  0.999999999999998  0.000000000000012
 36 |                                                  0.005  0.000000000000047  0.999999999999988  0.000000000000059
 35 |                                                  0.005  0.000000000000227  0.999999999999941  0.000000000000286
 34 |                                                  0.005  0.000000000001059  0.999999999999714  0.000000000001345
 33 |                                                  0.004  0.000000000004799  0.999999999998655  0.000000000006143
 32 |                                                  0.004  0.000000000021114  0.999999999993857  0.000000000027258
 31 |                                                  0.004  0.000000000090088  0.999999999972742  0.000000000117346
 30 |                                                  0.004  0.000000000372365  0.999999999882654  0.000000000489711
 29 |                                                  0.004  0.000000001489461  0.999999999510289  0.000000001979173
 28 |                                                  0.004  0.000000005759250  0.999999998020827  0.000000007738423
 27 |                                                  0.004  0.000000021501200  0.999999992261577  0.000000029239623
 26 |                                                  0.003  0.000000077404321  0.999999970760377  0.000000106643944
 25 |                                                  0.003  0.000000268334981  0.999999893356056  0.000000374978925
 24 |                                                  0.003  0.000000894449935  0.999999625021075  0.000001269428860
 23 |                                                  0.003  0.000002862239793  0.999998730571140  0.000004131668653
 22 |                                                  0.003  0.000008777535365  0.999995868331347  0.000012909204018
 21 |                                                  0.003  0.000025747437070  0.999987090795982  0.000038656641087
 20 |                                                  0.003  0.000072092823795  0.999961343358913  0.000110749464882
 19 |                                                  0.003  0.000192247530119  0.999889250535118  0.000302996995001
 18 |                                                  0.002  0.000487027076301  0.999697003004999  0.000790024071302
 17 |                                                  0.002  0.001168864983123  0.999209975928698  0.001958889054426
 16 |                                                  0.002  0.002649427295080  0.998041110945574  0.004608316349506
 15 |%                                                 0.002  0.005652111562837  0.995391683650494  0.010260427912343
 14 |%%%                                               0.002  0.011304223125674  0.989739572087657  0.021564651038017
 13 |%%%%%                                             0.002  0.021101216501258  0.978435348961983  0.042665867539275
 12 |%%%%%%%%%                                         0.002  0.036575441935514  0.957334132460725  0.079241309474789
 11 |%%%%%%%%%%%%%%%                                   0.001  0.058520707096823  0.920758690525211  0.137762016571612
 10 |_______________________ 0.0858                    0.001  0.085830370408674  0.862237983428388  0.223592386980286
  9 ||||||||||||||||||||||||||||||||                   0.001  0.114440493878231  0.776407613019714  0.338032880858517
  8 ||||||||||||||||||||||||||||||||||||||             0.001  0.137328592653878  0.661967119141483  0.475361473512395
  7 |||||||||||||||||||||||||||||||||||||||||          0.001  0.146483832164136  0.524638526487605  0.621845305676531
  6 ||||||||||||||||||||||||||||||||||||||             0.001  0.136718243353194  0.378154694323469  0.758563549029725
  5 ||||||||||||||||||||||||||||||                     0.001  0.109374594682555  0.241436450970275  0.867938143712280
  4 ||||||||||||||||||||                               0.001  0.072916396455037  0.132061856287720  0.940854540167316
  3 |||||||||||                                        0.000  0.038888744776020  0.059145459832684  0.979743284943336
  2 |||||                                              0.000  0.015555497910408  0.020256715056664  0.995298782853744
  1 ||                                                 0.000  0.004148132776109  0.004701217146256  0.999446915629852
  0 |                                                  0.000  0.000553084370148  0.000553084370148  1.000000000000000

Poisson Point Probability  k  P= 0.085830370408674
Poisson kum. Probability <=k <p= 0.862237983428388
Poisson kum. Probability  >k >p= 0.137762016571612


Poisson (c) SCHRAUSSER 2009; 05/13/09 17:45:52;

p= 0.001, q= 0.999, k= 40, n= 7500, p(k)= 0.00533

i                                                     P(i)    Pi                <pi                >pi
170 |                                                  0.023  0.000000000000000  1.000000000000000  0.000000000000000
169 |                                                  0.023  0.000000000000000  1.000000000000000  0.000000000000000
168 |                                                  0.022  0.000000000000000  1.000000000000000  0.000000000000000
167 |                                                  0.022  0.000000000000000  1.000000000000000  0.000000000000000
166 |                                                  0.022  0.000000000000000  1.000000000000000  0.000000000000000
165 |                                                  0.022  0.000000000000000  1.000000000000000  0.000000000000000
164 |                                                  0.022  0.000000000000000  1.000000000000000  0.000000000000000
163 |                                                  0.022  0.000000000000000  1.000000000000000  0.000000000000000
162 |                                                  0.022  0.000000000000000  1.000000000000000  0.000000000000000
161 |                                                  0.021  0.000000000000000  1.000000000000000  0.000000000000000
160 |                                                  0.021  0.000000000000000  1.000000000000000  0.000000000000000
159 |                                                  0.021  0.000000000000000  1.000000000000000  0.000000000000000
158 |                                                  0.021  0.000000000000000  1.000000000000000  0.000000000000000
157 |                                                  0.021  0.000000000000000  1.000000000000000  0.000000000000000
156 |                                                  0.021  0.000000000000000  1.000000000000000  0.000000000000000
155 |                                                  0.021  0.000000000000000  1.000000000000000  0.000000000000000
154 |                                                  0.021  0.000000000000000  1.000000000000000  0.000000000000000
153 |                                                  0.020  0.000000000000000  1.000000000000000  0.000000000000000
152 |                                                  0.020  0.000000000000000  1.000000000000000  0.000000000000000
151 |                                                  0.020  0.000000000000000  1.000000000000000  0.000000000000000
150 |                                                  0.020  0.000000000000000  1.000000000000000  0.000000000000000
149 |                                                  0.020  0.000000000000000  1.000000000000000  0.000000000000000
148 |                                                  0.020  0.000000000000000  1.000000000000000  0.000000000000000
147 |                                                  0.020  0.000000000000000  1.000000000000000  0.000000000000000
146 |                                                  0.019  0.000000000000000  1.000000000000000  0.000000000000000
145 |                                                  0.019  0.000000000000000  1.000000000000000  0.000000000000000
144 |                                                  0.019  0.000000000000000  1.000000000000000  0.000000000000000
143 |                                                  0.019  0.000000000000000  1.000000000000000  0.000000000000000
142 |                                                  0.019  0.000000000000000  1.000000000000000  0.000000000000000
141 |                                                  0.019  0.000000000000000  1.000000000000000  0.000000000000000
140 |                                                  0.019  0.000000000000000  1.000000000000000  0.000000000000000
139 |                                                  0.019  0.000000000000000  1.000000000000000  0.000000000000000
138 |                                                  0.018  0.000000000000000  1.000000000000000  0.000000000000000
137 |                                                  0.018  0.000000000000000  1.000000000000000  0.000000000000000
